drug_name,month,avg_sentiment,ade_count,total,ade_rate
doxycycline,2011-11,0.0413,0,1,0.0
doxycycline,2011-12,0.008999999999999994,0,4,0.0
doxycycline,2012-01,0.0905,0,2,0.0
doxycycline,2012-03,0.175,1,1,1.0
doxycycline,2012-04,0.2594,0,1,0.0
doxycycline,2012-05,0.08353333333333333,0,3,0.0
doxycycline,2012-08,0.1034,1,2,0.5
doxycycline,2012-11,0.0481,0,1,0.0
doxycycline,2012-12,0.06339999999999998,0,4,0.0
doxycycline,2013-01,-0.08520000000000001,0,3,0.0
doxycycline,2013-02,-0.2826,1,1,1.0
doxycycline,2013-03,-0.0532,0,1,0.0
doxycycline,2013-04,0.0569,1,1,1.0
doxycycline,2013-05,0.044833333333333336,1,3,0.3333333333333333
doxycycline,2013-06,-0.0938,1,3,0.3333333333333333
doxycycline,2013-07,0.04303333333333333,1,3,0.3333333333333333
doxycycline,2013-08,0.11933333333333333,0,3,0.0
doxycycline,2013-09,0.0369,0,1,0.0
doxycycline,2013-10,-0.08683333333333333,0,3,0.0
doxycycline,2013-11,0.2646,1,4,0.25
doxycycline,2013-12,0.024825,0,4,0.0
doxycycline,2014-01,0.035239999999999994,0,5,0.0
doxycycline,2014-02,0.06369999999999999,0,2,0.0
doxycycline,2014-03,-0.0546,0,1,0.0
doxycycline,2014-04,0.005400000000000009,0,4,0.0
doxycycline,2014-05,-0.0319,1,1,1.0
doxycycline,2014-06,0.1079,0,1,0.0
doxycycline,2014-07,0.24719999999999998,0,2,0.0
doxycycline,2014-08,0.22,0,1,0.0
doxycycline,2014-09,0.21555000000000002,0,4,0.0
doxycycline,2014-10,0.43333333333333335,0,3,0.0
doxycycline,2014-11,-0.5176,0,2,0.0
doxycycline,2014-12,0.07325,0,4,0.0
doxycycline,2015-01,0.3841666666666666,0,3,0.0
doxycycline,2015-02,-0.20610000000000003,1,3,0.3333333333333333
doxycycline,2015-03,0.1385,0,4,0.0
doxycycline,2015-04,-0.029500000000000002,0,4,0.0
doxycycline,2015-05,-0.0016500000000000022,2,4,0.5
doxycycline,2015-06,0.09031249999999999,1,8,0.125
doxycycline,2015-07,0.096375,2,8,0.25
doxycycline,2015-08,-0.015728571428571425,2,7,0.2857142857142857
doxycycline,2015-09,0.011433333333333332,1,6,0.16666666666666666
doxycycline,2015-10,-0.019766666666666672,1,6,0.16666666666666666
doxycycline,2015-11,0.075725,1,4,0.25
doxycycline,2015-12,0.06018,0,10,0.0
doxycycline,2016-01,0.12235833333333335,1,12,0.08333333333333333
doxycycline,2016-02,-0.0784875,1,8,0.125
doxycycline,2016-03,0.06259999999999999,1,7,0.14285714285714285
doxycycline,2016-04,-0.00021999999999999797,2,10,0.2
doxycycline,2016-05,0.0086375,2,8,0.25
doxycycline,2016-06,-0.09764000000000002,1,5,0.2
doxycycline,2016-07,-0.0669875,2,8,0.25
doxycycline,2016-08,-0.12999166666666664,1,12,0.08333333333333333
doxycycline,2016-09,-0.05230000000000001,0,6,0.0
doxycycline,2016-10,-0.06444166666666667,2,12,0.16666666666666666
doxycycline,2016-11,-0.038224999999999995,1,4,0.25
doxycycline,2016-12,-0.0842,4,11,0.36363636363636365
doxycycline,2017-01,0.013381818181818182,2,11,0.18181818181818182
doxycycline,2017-02,-0.07813333333333333,2,12,0.16666666666666666
doxycycline,2017-03,-0.05307272727272727,6,11,0.5454545454545454
doxycycline,2017-04,-0.09141428571428571,1,7,0.14285714285714285
doxycycline,2017-05,-0.07122666666666667,2,15,0.13333333333333333
doxycycline,2017-06,0.10505714285714285,1,7,0.14285714285714285
doxycycline,2017-07,-0.1062375,0,8,0.0
doxycycline,2017-08,-0.0277,0,3,0.0
doxycycline,2017-09,-0.0755,1,8,0.125
doxycycline,2017-10,0.0444,1,5,0.2
doxycycline,2017-11,-0.19030000000000002,0,2,0.0
doxycycline,2017-12,-0.1933,0,1,0.0
drospirenone / ethinyl estradiol,2008-03,-0.1829,0,1,0.0
drospirenone / ethinyl estradiol,2008-04,0.11513333333333332,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2008-05,0.12236666666666667,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2008-06,0.45,0,1,0.0
drospirenone / ethinyl estradiol,2008-08,0.25,0,1,0.0
drospirenone / ethinyl estradiol,2008-09,0.1236,0,1,0.0
drospirenone / ethinyl estradiol,2008-12,0.3472,0,1,0.0
drospirenone / ethinyl estradiol,2009-01,-0.01510000000000001,1,2,0.5
drospirenone / ethinyl estradiol,2009-02,0.007133333333333334,0,3,0.0
drospirenone / ethinyl estradiol,2009-03,-0.07339999999999999,1,2,0.5
drospirenone / ethinyl estradiol,2009-05,0.15513333333333335,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2009-06,-0.018725000000000006,0,4,0.0
drospirenone / ethinyl estradiol,2009-07,0.055299999999999995,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2009-08,-0.03266666666666667,3,3,1.0
drospirenone / ethinyl estradiol,2009-09,0.02912,0,5,0.0
drospirenone / ethinyl estradiol,2009-10,-0.025959999999999993,3,10,0.3
drospirenone / ethinyl estradiol,2009-11,0.03864444444444445,2,9,0.2222222222222222
drospirenone / ethinyl estradiol,2009-12,0.010600000000000007,2,7,0.2857142857142857
drospirenone / ethinyl estradiol,2010-01,0.04516666666666666,3,6,0.5
drospirenone / ethinyl estradiol,2010-02,-0.22335,1,2,0.5
drospirenone / ethinyl estradiol,2010-03,-0.0005,0,1,0.0
drospirenone / ethinyl estradiol,2010-04,0.18330000000000002,0,2,0.0
drospirenone / ethinyl estradiol,2010-05,0.043199999999999995,2,4,0.5
drospirenone / ethinyl estradiol,2010-06,-0.029925,2,4,0.5
drospirenone / ethinyl estradiol,2010-07,-0.006733333333333332,0,3,0.0
drospirenone / ethinyl estradiol,2010-08,-0.02285000000000001,1,4,0.25
drospirenone / ethinyl estradiol,2010-09,0.011100000000000006,1,2,0.5
drospirenone / ethinyl estradiol,2010-10,0.06992,3,5,0.6
drospirenone / ethinyl estradiol,2010-11,-0.1518,0,2,0.0
drospirenone / ethinyl estradiol,2010-12,-0.15,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2011-01,-0.0042,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2011-02,0.0682,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2011-03,0.0121,1,4,0.25
drospirenone / ethinyl estradiol,2011-04,0.044500000000000005,2,6,0.3333333333333333
drospirenone / ethinyl estradiol,2011-06,0.007400000000000018,0,3,0.0
drospirenone / ethinyl estradiol,2011-07,-0.0188,3,5,0.6
drospirenone / ethinyl estradiol,2011-08,0.0,0,1,0.0
drospirenone / ethinyl estradiol,2011-09,-0.018599999999999988,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2011-10,0.013779999999999997,3,10,0.3
drospirenone / ethinyl estradiol,2011-11,0.15955,0,2,0.0
drospirenone / ethinyl estradiol,2011-12,0.06048,3,5,0.6
drospirenone / ethinyl estradiol,2012-01,0.01446,2,5,0.4
drospirenone / ethinyl estradiol,2012-02,0.0163,0,1,0.0
drospirenone / ethinyl estradiol,2012-03,0.10115,0,4,0.0
drospirenone / ethinyl estradiol,2012-04,0.005249999999999998,1,2,0.5
drospirenone / ethinyl estradiol,2012-05,-0.0294,3,5,0.6
drospirenone / ethinyl estradiol,2012-06,0.11015,0,2,0.0
drospirenone / ethinyl estradiol,2012-07,-0.25884999999999997,0,2,0.0
drospirenone / ethinyl estradiol,2012-08,-0.023850000000000003,0,2,0.0
drospirenone / ethinyl estradiol,2012-09,0.09845,0,2,0.0
drospirenone / ethinyl estradiol,2012-10,-0.0222,1,1,1.0
drospirenone / ethinyl estradiol,2012-11,0.037224999999999994,1,4,0.25
drospirenone / ethinyl estradiol,2012-12,0.22685,1,2,0.5
drospirenone / ethinyl estradiol,2013-01,0.06615,1,6,0.16666666666666666
drospirenone / ethinyl estradiol,2013-02,0.0362,1,1,1.0
drospirenone / ethinyl estradiol,2013-03,0.0626,0,2,0.0
drospirenone / ethinyl estradiol,2013-04,0.06896,0,5,0.0
drospirenone / ethinyl estradiol,2013-05,0.0436,0,1,0.0
drospirenone / ethinyl estradiol,2013-06,0.0116,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2013-08,0.036757142857142856,2,7,0.2857142857142857
drospirenone / ethinyl estradiol,2013-09,0.0704,1,2,0.5
drospirenone / ethinyl estradiol,2013-10,-0.0843,2,2,1.0
drospirenone / ethinyl estradiol,2013-11,0.0043,1,1,1.0
drospirenone / ethinyl estradiol,2013-12,0.23989999999999997,1,4,0.25
drospirenone / ethinyl estradiol,2014-02,0.1169,0,3,0.0
drospirenone / ethinyl estradiol,2014-03,0.15195,0,2,0.0
drospirenone / ethinyl estradiol,2014-04,0.2833,0,1,0.0
drospirenone / ethinyl estradiol,2014-05,0.1113,1,2,0.5
drospirenone / ethinyl estradiol,2014-06,0.21434999999999998,0,2,0.0
drospirenone / ethinyl estradiol,2014-07,-0.11316666666666668,1,3,0.3333333333333333
drospirenone / ethinyl estradiol,2014-09,0.11934999999999998,1,4,0.25
drospirenone / ethinyl estradiol,2014-10,0.057875,2,4,0.5
drospirenone / ethinyl estradiol,2014-11,0.12843333333333332,0,3,0.0
drospirenone / ethinyl estradiol,2014-12,0.055825,1,4,0.25
drospirenone / ethinyl estradiol,2015-01,0.1458,0,1,0.0
drospirenone / ethinyl estradiol,2015-02,0.3875,1,1,1.0
drospirenone / ethinyl estradiol,2015-03,-0.14679999999999999,1,2,0.5
drospirenone / ethinyl estradiol,2015-04,-0.054333333333333324,3,3,1.0
drospirenone / ethinyl estradiol,2015-05,0.011800000000000005,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2015-06,0.02024,2,5,0.4
drospirenone / ethinyl estradiol,2015-07,0.22173333333333334,1,6,0.16666666666666666
drospirenone / ethinyl estradiol,2015-08,-0.10755,2,8,0.25
drospirenone / ethinyl estradiol,2015-09,-0.09072857142857142,1,7,0.14285714285714285
drospirenone / ethinyl estradiol,2015-10,0.2562333333333333,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2015-11,-0.16201000000000002,4,10,0.4
drospirenone / ethinyl estradiol,2015-12,0.017499999999999998,0,5,0.0
drospirenone / ethinyl estradiol,2016-01,0.019680000000000003,3,10,0.3
drospirenone / ethinyl estradiol,2016-02,0.048641666666666666,2,12,0.16666666666666666
drospirenone / ethinyl estradiol,2016-03,-0.06116666666666667,0,6,0.0
drospirenone / ethinyl estradiol,2016-04,0.12884,2,5,0.4
drospirenone / ethinyl estradiol,2016-05,-0.031569999999999994,3,10,0.3
drospirenone / ethinyl estradiol,2016-06,-0.058949999999999995,3,8,0.375
drospirenone / ethinyl estradiol,2016-07,0.09182857142857144,1,7,0.14285714285714285
drospirenone / ethinyl estradiol,2016-08,-0.11694166666666667,4,12,0.3333333333333333
drospirenone / ethinyl estradiol,2016-09,-0.027999999999999994,8,13,0.6153846153846154
drospirenone / ethinyl estradiol,2016-10,-0.06725,1,8,0.125
drospirenone / ethinyl estradiol,2016-11,-0.05995454545454546,4,11,0.36363636363636365
drospirenone / ethinyl estradiol,2016-12,-0.02400714285714286,4,14,0.2857142857142857
drospirenone / ethinyl estradiol,2017-01,0.03806,3,5,0.6
drospirenone / ethinyl estradiol,2017-02,0.00046923076923076454,2,13,0.15384615384615385
drospirenone / ethinyl estradiol,2017-03,-0.03534999999999999,0,8,0.0
drospirenone / ethinyl estradiol,2017-04,0.06461428571428572,1,7,0.14285714285714285
drospirenone / ethinyl estradiol,2017-05,-0.07251666666666667,0,6,0.0
drospirenone / ethinyl estradiol,2017-06,0.0014750000000000006,1,8,0.125
drospirenone / ethinyl estradiol,2017-07,-0.04768,3,10,0.3
drospirenone / ethinyl estradiol,2017-08,0.05210000000000001,6,11,0.5454545454545454
drospirenone / ethinyl estradiol,2017-09,-0.15986666666666668,2,3,0.6666666666666666
drospirenone / ethinyl estradiol,2017-10,-0.073375,3,8,0.375
drospirenone / ethinyl estradiol,2017-11,-0.0559625,3,8,0.375
drospirenone / ethinyl estradiol,2017-12,0.06747500000000001,2,4,0.5
duloxetine,2008-03,0.2764,0,3,0.0
duloxetine,2008-04,0.0965,0,1,0.0
duloxetine,2008-05,-0.081,0,1,0.0
duloxetine,2008-06,0.15894999999999998,0,2,0.0
duloxetine,2008-08,0.4555,1,3,0.3333333333333333
duloxetine,2008-09,0.2788,0,1,0.0
duloxetine,2008-10,0.05279999999999999,1,3,0.3333333333333333
duloxetine,2008-11,0.1579,0,1,0.0
duloxetine,2009-03,0.1421,0,7,0.0
duloxetine,2009-04,-0.023866666666666665,1,6,0.16666666666666666
duloxetine,2009-05,-0.27125,0,2,0.0
duloxetine,2009-06,0.143225,4,4,1.0
duloxetine,2009-07,0.04472,1,5,0.2
duloxetine,2009-08,-0.109825,0,4,0.0
duloxetine,2009-09,-0.056875,3,8,0.375
duloxetine,2009-10,0.0239,2,6,0.3333333333333333
duloxetine,2009-11,0.006525000000000003,1,4,0.25
duloxetine,2009-12,0.0009250000000000022,1,4,0.25
duloxetine,2010-01,0.008000000000000007,3,4,0.75
duloxetine,2010-02,0.11,0,1,0.0
duloxetine,2010-03,0.032339999999999994,1,5,0.2
duloxetine,2010-04,0.2351,0,3,0.0
duloxetine,2010-05,-0.0941,0,2,0.0
duloxetine,2010-06,0.25748000000000004,2,5,0.4
duloxetine,2010-07,-0.054150000000000004,1,2,0.5
duloxetine,2010-08,-0.07358333333333333,3,6,0.5
duloxetine,2010-09,0.0711,1,4,0.25
duloxetine,2010-11,0.009149999999999998,0,2,0.0
duloxetine,2010-12,-0.12283333333333334,0,3,0.0
duloxetine,2011-01,-0.03743333333333333,1,3,0.3333333333333333
duloxetine,2011-02,0.19186666666666666,0,3,0.0
duloxetine,2011-03,0.0682,0,2,0.0
duloxetine,2011-04,0.21076666666666666,0,3,0.0
duloxetine,2011-05,-0.156,1,3,0.3333333333333333
duloxetine,2011-06,-0.14642,2,5,0.4
duloxetine,2011-07,0.022100000000000005,1,6,0.16666666666666666
duloxetine,2011-08,0.012800000000000011,1,5,0.2
duloxetine,2011-09,-0.07496666666666668,3,6,0.5
duloxetine,2011-10,0.0906,2,6,0.3333333333333333
duloxetine,2011-11,-0.058249999999999996,0,2,0.0
duloxetine,2011-12,-0.08054285714285715,4,7,0.5714285714285714
duloxetine,2012-01,0.06331666666666667,1,6,0.16666666666666666
duloxetine,2012-02,0.10995,0,2,0.0
duloxetine,2012-03,-0.091225,1,4,0.25
duloxetine,2012-04,0.10096666666666666,2,6,0.3333333333333333
duloxetine,2012-05,0.051324999999999996,2,4,0.5
duloxetine,2012-06,0.425,0,1,0.0
duloxetine,2012-07,0.14267999999999997,0,5,0.0
duloxetine,2012-08,0.059860000000000003,2,5,0.4
duloxetine,2012-09,-0.0349,1,2,0.5
duloxetine,2012-10,0.07283333333333333,0,3,0.0
duloxetine,2012-12,0.0808,0,3,0.0
duloxetine,2013-01,0.12165000000000001,0,4,0.0
duloxetine,2013-02,-0.16890000000000002,2,3,0.6666666666666666
duloxetine,2013-03,0.025879999999999997,1,5,0.2
duloxetine,2013-04,0.03423333333333333,0,3,0.0
duloxetine,2013-05,0.3584666666666667,0,3,0.0
duloxetine,2013-06,0.1102,1,3,0.3333333333333333
duloxetine,2013-07,-0.090325,0,4,0.0
duloxetine,2013-08,0.0458,1,1,1.0
duloxetine,2013-09,0.133575,1,4,0.25
duloxetine,2013-10,0.2435,0,4,0.0
duloxetine,2013-11,0.057499999999999996,1,2,0.5
duloxetine,2014-01,0.25833333333333336,0,3,0.0
duloxetine,2014-02,-0.04376666666666667,1,3,0.3333333333333333
duloxetine,2014-03,0.39043333333333335,0,3,0.0
duloxetine,2014-04,0.3678,1,1,1.0
duloxetine,2014-06,0.06319999999999999,1,3,0.3333333333333333
duloxetine,2014-07,0.17066666666666666,1,3,0.3333333333333333
duloxetine,2014-08,0.0772,2,2,1.0
duloxetine,2014-09,0.3766,0,1,0.0
duloxetine,2014-10,0.11691666666666667,0,6,0.0
duloxetine,2014-11,-0.058475,1,4,0.25
duloxetine,2014-12,0.0525,1,3,0.3333333333333333
duloxetine,2015-01,0.12643333333333334,0,3,0.0
duloxetine,2015-02,-0.049275,1,4,0.25
duloxetine,2015-03,-0.36065,0,2,0.0
duloxetine,2015-04,0.059283333333333334,0,6,0.0
duloxetine,2015-05,-0.11228888888888891,3,9,0.3333333333333333
duloxetine,2015-06,-0.17535,4,6,0.6666666666666666
duloxetine,2015-07,0.24834,2,5,0.4
duloxetine,2015-08,-0.0943875,1,8,0.125
duloxetine,2015-09,0.0425625,1,8,0.125
duloxetine,2015-10,-0.04691111111111112,4,9,0.4444444444444444
duloxetine,2015-11,0.01975,1,6,0.16666666666666666
duloxetine,2015-12,0.2043142857142857,2,7,0.2857142857142857
duloxetine,2016-01,-0.1474,1,8,0.125
duloxetine,2016-02,-0.02916,3,10,0.3
duloxetine,2016-03,-0.1129,1,6,0.16666666666666666
duloxetine,2016-04,-0.0574,0,6,0.0
duloxetine,2016-05,-0.026124999999999995,3,8,0.375
duloxetine,2016-06,0.0528875,4,8,0.5
duloxetine,2016-07,0.007314285714285713,2,7,0.2857142857142857
duloxetine,2016-08,0.11178000000000002,1,5,0.2
duloxetine,2016-09,0.1684,0,6,0.0
duloxetine,2016-10,-0.06237142857142858,2,7,0.2857142857142857
duloxetine,2016-11,0.03670000000000001,1,5,0.2
duloxetine,2016-12,-0.027255555555555554,2,9,0.2222222222222222
duloxetine,2017-01,-0.008738461538461535,2,13,0.15384615384615385
duloxetine,2017-02,-0.05294285714285714,2,7,0.2857142857142857
duloxetine,2017-03,-0.1328888888888889,0,9,0.0
duloxetine,2017-04,0.09685555555555556,1,9,0.1111111111111111
duloxetine,2017-05,0.010163636363636359,2,11,0.18181818181818182
duloxetine,2017-06,0.05645,2,6,0.3333333333333333
duloxetine,2017-07,-0.05250000000000001,1,3,0.3333333333333333
duloxetine,2017-08,-0.07336000000000001,1,5,0.2
duloxetine,2017-09,-0.15639999999999998,2,3,0.6666666666666666
duloxetine,2017-10,0.0449,0,5,0.0
duloxetine,2017-11,-0.019842857142857145,2,7,0.2857142857142857
duloxetine,2017-12,-0.01845,1,2,0.5
escitalopram,2008-04,0.1944,0,1,0.0
escitalopram,2008-05,0.22,0,1,0.0
escitalopram,2008-08,-0.65,0,1,0.0
escitalopram,2008-10,0.15960000000000002,1,2,0.5
escitalopram,2008-11,0.0503,0,1,0.0
escitalopram,2008-12,-0.004900000000000002,2,2,1.0
escitalopram,2009-01,-0.0242,1,1,1.0
escitalopram,2009-02,-0.039975,3,4,0.75
escitalopram,2009-03,0.12225,1,4,0.25
escitalopram,2009-04,0.039025,1,4,0.25
escitalopram,2009-05,0.0,0,1,0.0
escitalopram,2009-06,0.10835,0,2,0.0
escitalopram,2009-07,0.038924999999999994,0,4,0.0
escitalopram,2009-09,0.17200000000000001,1,2,0.5
escitalopram,2009-10,0.10248333333333333,2,6,0.3333333333333333
escitalopram,2009-11,0.15289999999999998,0,5,0.0
escitalopram,2009-12,-0.2691,0,1,0.0
escitalopram,2010-02,0.0548,0,1,0.0
escitalopram,2010-03,0.39,1,1,1.0
escitalopram,2010-04,0.0898,1,1,1.0
escitalopram,2010-05,0.19165,1,2,0.5
escitalopram,2010-06,0.048,1,1,1.0
escitalopram,2010-07,-0.03796666666666667,1,3,0.3333333333333333
escitalopram,2010-08,0.06845,3,4,0.75
escitalopram,2010-10,0.117725,4,4,1.0
escitalopram,2011-01,0.22095,1,4,0.25
escitalopram,2011-02,0.21605000000000002,0,2,0.0
escitalopram,2011-03,-0.015666666666666672,1,3,0.3333333333333333
escitalopram,2011-04,-0.01045,1,2,0.5
escitalopram,2011-05,-0.007940000000000003,2,5,0.4
escitalopram,2011-06,0.21065,0,4,0.0
escitalopram,2011-07,0.021800000000000007,1,2,0.5
escitalopram,2011-08,0.1035,0,3,0.0
escitalopram,2011-09,-0.021133333333333337,1,3,0.3333333333333333
escitalopram,2011-10,0.0974,1,2,0.5
escitalopram,2011-11,0.1571,3,4,0.75
escitalopram,2011-12,-0.0222,1,1,1.0
escitalopram,2012-01,0.0576,0,1,0.0
escitalopram,2012-03,0.125,0,1,0.0
escitalopram,2012-04,0.18630000000000002,1,2,0.5
escitalopram,2012-05,-0.12446666666666667,1,3,0.3333333333333333
escitalopram,2012-06,-0.07543333333333334,1,3,0.3333333333333333
escitalopram,2012-08,-0.0833,0,1,0.0
escitalopram,2012-09,0.7,0,1,0.0
escitalopram,2012-11,0.07815,1,2,0.5
escitalopram,2012-12,0.1592,0,5,0.0
escitalopram,2013-01,0.06283333333333334,0,3,0.0
escitalopram,2013-02,-0.1722,0,2,0.0
escitalopram,2013-03,0.09994,2,5,0.4
escitalopram,2013-04,0.15427500000000002,2,4,0.5
escitalopram,2013-05,0.15,0,1,0.0
escitalopram,2013-06,0.09363333333333335,1,3,0.3333333333333333
escitalopram,2013-07,-0.027100000000000006,1,2,0.5
escitalopram,2013-08,0.15066666666666664,0,3,0.0
escitalopram,2013-09,0.0557,2,3,0.6666666666666666
escitalopram,2013-10,-0.1587,1,5,0.2
escitalopram,2013-11,-0.028800000000000003,1,2,0.5
escitalopram,2013-12,-0.09999999999999999,0,2,0.0
escitalopram,2014-01,0.0929,1,1,1.0
escitalopram,2014-02,-0.06,1,2,0.5
escitalopram,2014-03,0.009800000000000001,0,3,0.0
escitalopram,2014-04,0.1851,0,1,0.0
escitalopram,2014-05,0.14583333333333334,0,3,0.0
escitalopram,2014-06,-0.1685,0,4,0.0
escitalopram,2014-07,-0.0875,1,2,0.5
escitalopram,2014-08,-0.12280000000000002,1,3,0.3333333333333333
escitalopram,2014-09,0.13885,1,4,0.25
escitalopram,2014-10,0.0045,0,1,0.0
escitalopram,2014-11,-0.03995000000000001,2,4,0.5
escitalopram,2014-12,-0.2784,1,4,0.25
escitalopram,2015-01,0.25594,2,5,0.4
escitalopram,2015-02,0.076,1,3,0.3333333333333333
escitalopram,2015-03,0.0036999999999999976,2,5,0.4
escitalopram,2015-04,-0.049,2,9,0.2222222222222222
escitalopram,2015-05,0.0049833333333333335,0,6,0.0
escitalopram,2015-06,-0.011516666666666675,2,6,0.3333333333333333
escitalopram,2015-07,-0.312975,0,4,0.0
escitalopram,2015-08,0.0655375,3,8,0.375
escitalopram,2015-09,-0.04286,3,10,0.3
escitalopram,2015-10,0.005357142857142858,4,7,0.5714285714285714
escitalopram,2015-11,0.08445000000000001,3,6,0.5
escitalopram,2015-12,0.034699999999999995,5,10,0.5
escitalopram,2016-01,-0.008049999999999998,4,8,0.5
escitalopram,2016-02,0.045450000000000004,3,8,0.375
escitalopram,2016-03,-0.026578571428571427,9,14,0.6428571428571429
escitalopram,2016-04,-0.05823333333333334,0,3,0.0
escitalopram,2016-05,-0.110875,4,8,0.5
escitalopram,2016-06,0.022346666666666664,5,15,0.3333333333333333
escitalopram,2016-07,0.06635,2,6,0.3333333333333333
escitalopram,2016-08,0.021418181818181822,2,11,0.18181818181818182
escitalopram,2016-09,-0.10444285714285716,3,7,0.42857142857142855
escitalopram,2016-10,0.1406714285714286,3,7,0.42857142857142855
escitalopram,2016-11,0.06575454545454545,2,11,0.18181818181818182
escitalopram,2016-12,-0.04581538461538462,3,13,0.23076923076923078
escitalopram,2017-01,0.029908333333333332,3,12,0.25
escitalopram,2017-02,0.003999999999999999,1,7,0.14285714285714285
escitalopram,2017-03,-0.054622222222222225,3,9,0.3333333333333333
escitalopram,2017-04,0.012074999999999995,3,4,0.75
escitalopram,2017-05,0.06453333333333333,1,6,0.16666666666666666
escitalopram,2017-06,0.05095000000000001,3,10,0.3
escitalopram,2017-07,0.071375,2,4,0.5
escitalopram,2017-08,-0.07625555555555556,3,9,0.3333333333333333
escitalopram,2017-09,-0.010855555555555556,4,9,0.4444444444444444
escitalopram,2017-10,-0.10496666666666667,4,6,0.6666666666666666
escitalopram,2017-11,-0.0346875,2,8,0.25
escitalopram,2017-12,0.0917,0,4,0.0
ethinyl estradiol / etonogestrel,2008-05,0.2652,0,1,0.0
ethinyl estradiol / etonogestrel,2008-06,0.12220000000000002,0,3,0.0
ethinyl estradiol / etonogestrel,2008-08,0.2375,0,1,0.0
ethinyl estradiol / etonogestrel,2008-10,0.11835,0,2,0.0
ethinyl estradiol / etonogestrel,2009-02,0.0024,0,1,0.0
ethinyl estradiol / etonogestrel,2009-03,0.02885,1,2,0.5
ethinyl estradiol / etonogestrel,2009-06,-0.0535,0,1,0.0
ethinyl estradiol / etonogestrel,2009-08,0.17,0,1,0.0
ethinyl estradiol / etonogestrel,2009-09,-0.24215,0,2,0.0
ethinyl estradiol / etonogestrel,2009-10,0.07425,0,2,0.0
ethinyl estradiol / etonogestrel,2009-11,0.07849999999999999,0,4,0.0
ethinyl estradiol / etonogestrel,2009-12,0.0643,1,1,1.0
ethinyl estradiol / etonogestrel,2010-01,0.1575,0,2,0.0
ethinyl estradiol / etonogestrel,2010-02,-0.0306,0,1,0.0
ethinyl estradiol / etonogestrel,2010-03,-0.0452,0,1,0.0
ethinyl estradiol / etonogestrel,2010-05,0.0619,0,1,0.0
ethinyl estradiol / etonogestrel,2010-07,0.21,0,1,0.0
ethinyl estradiol / etonogestrel,2010-08,-0.62,0,1,0.0
ethinyl estradiol / etonogestrel,2010-09,0.425,1,1,1.0
ethinyl estradiol / etonogestrel,2010-11,0.12175,0,2,0.0
ethinyl estradiol / etonogestrel,2011-01,0.10210000000000001,0,3,0.0
ethinyl estradiol / etonogestrel,2011-02,-0.04505000000000001,0,4,0.0
ethinyl estradiol / etonogestrel,2011-03,0.007883333333333334,1,6,0.16666666666666666
ethinyl estradiol / etonogestrel,2011-04,0.0821,0,6,0.0
ethinyl estradiol / etonogestrel,2011-05,0.2236,0,2,0.0
ethinyl estradiol / etonogestrel,2011-06,0.10597777777777778,0,9,0.0
ethinyl estradiol / etonogestrel,2011-07,0.039169999999999996,2,10,0.2
ethinyl estradiol / etonogestrel,2011-08,0.20183999999999996,0,5,0.0
ethinyl estradiol / etonogestrel,2011-09,0.11410000000000001,1,4,0.25
ethinyl estradiol / etonogestrel,2011-10,0.09491666666666666,2,6,0.3333333333333333
ethinyl estradiol / etonogestrel,2011-11,0.0030999999999999995,1,7,0.14285714285714285
ethinyl estradiol / etonogestrel,2011-12,0.21608571428571427,0,7,0.0
ethinyl estradiol / etonogestrel,2012-01,0.17555555555555558,1,9,0.1111111111111111
ethinyl estradiol / etonogestrel,2012-02,-0.005214285714285714,0,7,0.0
ethinyl estradiol / etonogestrel,2012-03,0.0,0,1,0.0
ethinyl estradiol / etonogestrel,2012-04,-0.0007666666666666667,1,6,0.16666666666666666
ethinyl estradiol / etonogestrel,2012-05,0.2903,0,3,0.0
ethinyl estradiol / etonogestrel,2012-06,0.28053333333333336,0,3,0.0
ethinyl estradiol / etonogestrel,2012-07,0.1584,0,2,0.0
ethinyl estradiol / etonogestrel,2012-08,0.10993333333333333,0,3,0.0
ethinyl estradiol / etonogestrel,2012-09,0.042874999999999996,0,4,0.0
ethinyl estradiol / etonogestrel,2012-10,0.0528,1,5,0.2
ethinyl estradiol / etonogestrel,2012-11,0.15960000000000002,0,4,0.0
ethinyl estradiol / etonogestrel,2012-12,0.046825,1,4,0.25
ethinyl estradiol / etonogestrel,2013-01,0.0640125,1,8,0.125
ethinyl estradiol / etonogestrel,2013-02,0.14545999999999998,1,5,0.2
ethinyl estradiol / etonogestrel,2013-03,-0.0070250000000000035,0,4,0.0
ethinyl estradiol / etonogestrel,2013-04,0.1317,0,1,0.0
ethinyl estradiol / etonogestrel,2013-05,0.06423333333333332,0,3,0.0
ethinyl estradiol / etonogestrel,2013-06,0.1767,0,1,0.0
